"EXPT","YR","TRIAL","LOC","ENTRY","ID","FHB09","INC","SEV","FDK","DON","HDYR","SDQ09"
"USSN",22,"USSN22LAA","LAA",12,"LINE12",0.5,NA,NA,10,4.25,107.5,4
"USSN",22,"USSN22LAA","LAA",13,"LINE13",2,NA,NA,10,2.55,92,3.5
"USSN",22,"USSN22LAA","LAA",14,"LINE14",5,NA,NA,27.5,9.05,103,2.5
"USSN",22,"USSN22LAA","LAA",15,"LINE15",0.75,NA,NA,15,3.8,96.5,3
"USSN",22,"USSN22LAA","LAA",16,"LINE16",3,NA,NA,30,10.15,101.5,3
"USSN",22,"USSN22LAA","LAA",17,"LINE17",1.75,NA,NA,17.5,7.4,97.5,3
"USSN",22,"USSN22LAA","LAA",18,"LINE18",1.5,NA,NA,5,2.15,91.5,5
"USSN",22,"USSN22LAA","LAA",19,"LINE19",0,NA,NA,5.5,1.22,88,5
"USSN",22,"USSN22LAA","LAA",20,"LINE20",2,NA,NA,7.5,2.5,91,5
"USSN",22,"USSN22LAA","LAA",21,"LINE21",1.5,NA,NA,15,5.9,111.5,3.5
"USSN",22,"USSN22LAA","LAA",22,"LINE22",4.5,NA,NA,35,7.55,106,2.5
"USSN",22,"USSN22LAA","LAA",23,"LINE23",3.75,NA,NA,27.5,7.45,100,3
"USSN",22,"USSN22LAA","LAA",24,"LINE24",3.25,NA,NA,20,5.25,101,2.5
"USSN",22,"USSN22LAA","LAA",25,"LINE25",0.5,NA,NA,5,1.6,112,3
"USSN",22,"USSN22LAA","LAA",26,"LINE26",0.5,NA,NA,5,1.25,108,4
"USSN",22,"USSN22LAA","LAA",27,"LINE27",1,NA,NA,12.5,3.85,111,4
"USSN",22,"USSN22LAA","LAA",28,"LINE28",1.5,NA,NA,10,3.45,108,4
"USSN",22,"USSN22LAA","LAA",29,"LINE29",1.25,NA,NA,12.5,3.35,109,3
"USSN",22,"USSN22LAA","LAA",30,"LINE30",5,NA,NA,20,6,88.5,3
"USSN",22,"USSN22LAA","LAA",31,"LINE31",5.25,NA,NA,30,11,95.5,3
"USSN",22,"USSN22LAA","LAA",32,"LINE32",2,NA,NA,20,6.6,105,3
"USSN",22,"USSN22LAA","LAA",33,"LINE33",5.5,NA,NA,62.5,35.75,104,1.5
"USSN",22,"USSN22LAA","LAA",34,"LINE34",5.25,NA,NA,42.5,8.7,97.5,2.5
"USSN",22,"USSN22LAA","LAA",35,"LINE35",5,NA,NA,35,13.3,102.5,2.5
"USSN",22,"USSN22LAA","LAA",36,"LINE36",3.25,NA,NA,20,4.1,91.5,2.5
"USSN",22,"USSN22LAA","LAA",37,"LINE37",1,NA,NA,22.5,3.25,97.5,3.5
"USSN",22,"USSN22LAA","LAA",38,"LINE38",2.25,NA,NA,25,7.3,106,2.5
"USSN",22,"USSN22LAA","LAA",39,"LINE39",4.25,NA,NA,35,9.6,100,2
"USSN",22,"USSN22LAA","LAA",40,"LINE40",3.25,NA,NA,20,8.5,104,3
"USSN",22,"USSN22LAA","LAA",41,"LINE41",3.25,NA,NA,25,11.05,105.5,2.5
"USSN",22,"USSN22LAA","LAA",42,"LINE42",5.75,NA,NA,55,22,103,2
"USSN",22,"USSN22LAA","LAA",43,"LINE43",5,NA,NA,45,15.15,103.5,2.5
"USSN",22,"USSN22LAA","LAA",44,"LINE44",1,NA,NA,17.5,5.15,111,3
"USSN",22,"USSN22LAA","LAA",45,"LINE45",2.5,NA,NA,25,9,95.5,3
"USSN",22,"USSN22LAA","LAA",46,"LINE46",3.25,NA,NA,22.5,7.25,102,2.5
"USSN",22,"USSN22LAA","LAA",47,"LINE47",1.5,NA,NA,30,27.4,107.5,2.5
"USSN",22,"USSN22LAA","LAA",48,"LINE48",2.75,NA,NA,20,7.1,102.5,2
"USSN",22,"USSN22LAA","LAA",49,"LINE49",3.75,NA,NA,37.5,10.35,101.5,2.5
"USSN",22,"USSN22LAA","LAA",50,"LINE50",3.75,NA,NA,37.5,8.55,99,2
"USSN",22,"USSN22LAA","LAA",51,"LINE51",1.75,NA,NA,17.5,6.7,103,2.5
"USSN",22,"USSN22LAA","LAA",52,"LINE52",4,NA,NA,22.5,7.5,98.5,3
"USSN",22,"USSN22LAA","LAA",53,"LINE53",1,NA,NA,12.5,4.45,112,3
"USSN",22,"USSN22LAA","LAA",54,"LINE54",1.25,NA,NA,22.5,12.45,109,2.5
"USSN",22,"USSN22LAA","LAA",55,"LINE55",5.5,NA,NA,27.5,11.45,110,2
"USSN",22,"USSN22LAA","LAA",56,"LINE56",1.5,NA,NA,12.5,4.7,111,2.5
"USSN",22,"USSN22LAA","LAA",57,"LINE57",2,NA,NA,20,4.2,97.5,3
"USSN",22,"USSN22LAA","LAA",58,"LINE58",3.75,NA,NA,30,9.1,103.5,2
"USSN",22,"USSN22LAA","LAA",59,"LINE59",2.75,NA,NA,20,5.2,98.5,4
"USSN",22,"USSN22LAA","LAA",60,"LINE60",4.5,NA,NA,32.5,9.95,93,3
"USSN",22,"USSN22LAA","LAA",61,"LINE61",1,NA,NA,27.5,14.35,109,3
"USSN",22,"USSN22LAA","LAA",62,"LINE62",2.25,NA,NA,20,4.65,97,3.5
"USSN",22,"USSN22LAA","LAA",63,"LINE63",6.25,NA,NA,27.5,7.6,89.5,3
"USSN",22,"USSN22LAA","LAA",64,"LINE64",3.25,NA,NA,20,6.1,92,3.5
"USSN",22,"USSN22LAA","LAA",65,"LINE65",1.5,NA,NA,15,4.75,91.5,3.5
"USSN",22,"USSN22LAA","LAA",66,"LINE66",3.75,NA,NA,25,8.85,99,2.5
"USSN",22,"USSN22LAW","LAW",1,"LINE1",1.5,NA,NA,7.5,1.625,103.5,4
"USSN",22,"USSN22LAW","LAW",2,"LINE2",5,NA,NA,20,4.9,101,3
"USSN",22,"USSN22LAW","LAW",3,"LINE3",0.5,NA,NA,3,0.61,109,5
"USSN",22,"USSN22LAW","LAW",4,"LINE4",2,NA,NA,15,2.25,97.5,3
"USSN",22,"USSN22LAW","LAW",5,"LINE5",1.5,NA,NA,40,9.95,106,2.5
"USSN",22,"USSN22LAW","LAW",6,"LINE6",1,NA,NA,5,1.65,104,4
"USSN",22,"USSN22LAW","LAW",7,"LINE7",1,NA,NA,10,2.1,109,3
"USSN",22,"USSN22LAW","LAW",8,"LINE8",0,NA,NA,12.5,1.5,115,3.5
"USSN",22,"USSN22LAW","LAW",9,"LINE9",0,NA,NA,7.5,0.99,111.5,3
"USSN",22,"USSN22LAW","LAW",10,"LINE10",0.5,NA,NA,12.5,2.1,113,3
"USSN",22,"USSN22LAW","LAW",11,"LINE11",0.5,NA,NA,5,0.925,113,3.5
"USSN",22,"USSN22LAW","LAW",12,"LINE12",1,NA,NA,10,2,113,3
"USSN",22,"USSN22LAW","LAW",13,"LINE13",1.5,NA,NA,7.5,1.5,99,4.5
"USSN",22,"USSN22LAW","LAW",14,"LINE14",1,NA,NA,10,2.6,105,2.5
"USSN",22,"USSN22LAW","LAW",15,"LINE15",1.5,NA,NA,10,3.2,98.5,3.5
"USSN",22,"USSN22LAW","LAW",16,"LINE16",1,NA,NA,17.5,4.05,105,4
"USSN",22,"USSN22LAW","LAW",17,"LINE17",2.5,NA,NA,17.5,3.65,100.5,3.5
"USSN",22,"USSN22LAW","LAW",18,"LINE18",2,NA,NA,10,0.965,97,4
"USSN",22,"USSN22LAW","LAW",19,"LINE19",3.5,NA,NA,5.5,1.005,93.5,5
"USSN",22,"USSN22LAW","LAW",20,"LINE20",2,NA,NA,10,1.85,96,4
"USSN",22,"USSN22LAW","LAW",21,"LINE21",0,NA,NA,15,4.7,113,2
"USSN",22,"USSN22LAW","LAW",22,"LINE22",1,NA,NA,15,2.9,108,3
"USSN",22,"USSN22LAW","LAW",23,"LINE23",2,NA,NA,20,3.7,103,3
"USSN",22,"USSN22LAW","LAW",24,"LINE24",1,NA,NA,5,1.3,105,2.5
"USSN",22,"USSN22LAW","LAW",25,"LINE25",0.5,NA,NA,5.5,0.655,109,2
"USSN",22,"USSN22LAW","LAW",26,"LINE26",0.5,NA,NA,5,0.895,108,3
"USSN",22,"USSN22LAW","LAW",27,"LINE27",0.5,NA,NA,10,1.035,109,3
"USSN",22,"USSN22LAW","LAW",28,"LINE28",0.5,NA,NA,5,1.45,113,5
"USSN",22,"USSN22LAW","LAW",29,"LINE29",0.5,NA,NA,7.5,2,108,3.5
"USSN",22,"USSN22LAW","LAW",30,"LINE30",3.5,NA,NA,15,5.55,94,4
"USSN",22,"USSN22LAW","LAW",31,"LINE31",3.5,NA,NA,32.5,8.25,96,3
"USSN",22,"USSN22LAW","LAW",32,"LINE32",1,NA,NA,17.5,4.55,108,3
"USSN",22,"USSN22LAW","LAW",33,"LINE33",2.5,NA,NA,42.5,15.95,105,2.5
"USSN",22,"USSN22LAW","LAW",34,"LINE34",2.5,NA,NA,17.5,2.95,102,3
"USSN",22,"USSN22LAW","LAW",35,"LINE35",1,NA,NA,17.5,3.25,108,3.5
"USSN",22,"USSN22LAW","LAW",36,"LINE36",1.5,NA,NA,15,1.95,99.5,3
"USSN",22,"USSN22LAW","LAW",37,"LINE37",2.5,NA,NA,15,2.55,99,3
"USSN",22,"USSN22LAW","LAW",38,"LINE38",1,NA,NA,10,1.7,104.5,4
"USSN",22,"USSN22LAW","LAW",39,"LINE39",2.5,NA,NA,27.5,6.65,104,3
"USSN",22,"USSN22LAW","LAW",40,"LINE40",2,NA,NA,25,4.4,105,2.5
"USSN",22,"USSN22LAW","LAW",41,"LINE41",2,NA,NA,37.5,6.05,105,2.5
"USSN",22,"USSN22LAW","LAW",42,"LINE42",1.5,NA,NA,45,9.25,105,2.5
"USSN",22,"USSN22LAW","LAW",43,"LINE43",2,NA,NA,25,6.05,104.5,3
"USSN",22,"USSN22LAW","LAW",44,"LINE44",0.5,NA,NA,20,2.9,107.5,3
"USSN",22,"USSN22LAW","LAW",45,"LINE45",3,NA,NA,40,5.9,96,3
"USSN",22,"USSN22LAW","LAW",46,"LINE46",1,NA,NA,20,2.3,107.5,2.5
"USSN",22,"USSN22LAW","LAW",47,"LINE47",1,NA,NA,30,6.45,109,2.5
"USSN",22,"USSN22LAW","LAW",48,"LINE48",1,NA,NA,12.5,2.5,109,2.5
"USSN",22,"USSN22LAW","LAW",49,"LINE49",1.5,NA,NA,32.5,3.7,105.5,3
"USSN",22,"USSN22LAW","LAW",50,"LINE50",3,NA,NA,22.5,4.2,101,3
"USSN",22,"USSN22LAW","LAW",51,"LINE51",1,NA,NA,12.5,2.15,109,3
"USSN",22,"USSN22LAW","LAW",52,"LINE52",3,NA,NA,22.5,3.3,101,3
"USSN",22,"USSN22LAW","LAW",53,"LINE53",0.5,NA,NA,17.5,2.7,113,3
"USSN",22,"USSN22LAW","LAW",54,"LINE54",1,NA,NA,20,2.45,111.5,3
"USSN",22,"USSN22LAW","LAW",55,"LINE55",1,NA,NA,27.5,2.65,110,3
"USSN",22,"USSN22LAW","LAW",56,"LINE56",0.5,NA,NA,12.5,2.4,113,2.5
"USSN",22,"USSN22LAW","LAW",57,"LINE57",1.5,NA,NA,15,1.45,101,3
"USSN",22,"USSN22LAW","LAW",58,"LINE58",1,NA,NA,20,1.9,107,3
"USSN",22,"USSN22LAW","LAW",59,"LINE59",2,NA,NA,10,1.85,100.5,4.5
"USSN",22,"USSN22LAW","LAW",60,"LINE60",3,NA,NA,17.5,3.4,96,4
"USSN",22,"USSN22LAW","LAW",61,"LINE61",1.5,NA,NA,50,3.5,107.5,2
"USSN",22,"USSN22LAW","LAW",62,"LINE62",3,NA,NA,12.5,1.25,96,4.5
"USSN",22,"USSN22LAW","LAW",63,"LINE63",5,NA,NA,17.5,4.95,96,4.5
"USSN",22,"USSN22LAW","LAW",64,"LINE64",3,NA,NA,17.5,2,96,3.5
"USSN",22,"USSN22LAW","LAW",65,"LINE65",3,NA,NA,17.5,2.5,96,5
"USSN",22,"USSN22LAW","LAW",66,"LINE66",1,NA,NA,17.5,2.3,101,3.5
"USSN",22,"USSN22NCK","NCK",1,"LINE1",1.5,NA,NA,12.5,1.6,NA,NA
"USSN",22,"USSN22NCK","NCK",2,"LINE2",9,NA,NA,65,20.3908772,NA,NA
"USSN",22,"USSN22NCK","NCK",3,"LINE3",2.5,NA,NA,5,1.18,NA,NA
"USSN",22,"USSN22NCK","NCK",4,"LINE4",2.5,NA,NA,5,1.59,NA,NA
"USSN",22,"USSN22NCK","NCK",5,"LINE5",9,NA,NA,50,14.8,NA,NA
"USSN",22,"USSN22NCK","NCK",6,"LINE6",2,NA,NA,0,0.6,NA,NA
"USSN",22,"USSN22NCK","NCK",7,"LINE7",4,NA,NA,7.5,1.75,NA,NA
"USSN",22,"USSN22NCK","NCK",8,"LINE8",4.5,NA,NA,2.5,1.3,NA,NA
"USSN",22,"USSN22NCK","NCK",9,"LINE9",5.5,NA,NA,37.5,0.875,NA,NA
"USSN",22,"USSN22NCK","NCK",10,"LINE10",3,NA,NA,7.5,2.35,NA,NA
"USSN",22,"USSN22NCK","NCK",11,"LINE11",4.5,NA,NA,10,1.8,NA,NA
"USSN",22,"USSN22NCK","NCK",12,"LINE12",NA,NA,NA,NA,NA,NA,NA
"USSN",22,"USSN22NCK","NCK",13,"LINE13",3.5,NA,NA,20,0.665,NA,NA
"USSN",22,"USSN22NCK","NCK",14,"LINE14",1.5,NA,NA,2.5,0.55,NA,NA
"USSN",22,"USSN22NCK","NCK",15,"LINE15",3.5,NA,NA,22.5,0.385,NA,NA
"USSN",22,"USSN22NCK","NCK",16,"LINE16",2,NA,NA,24.7413793,0.9291228,NA,NA
"USSN",22,"USSN22NCK","NCK",17,"LINE17",2.5,NA,NA,2.5,1.055,NA,NA
"USSN",22,"USSN22NCK","NCK",18,"LINE18",3.5,NA,NA,5,1.05,NA,NA
"USSN",22,"USSN22NCK","NCK",19,"LINE19",6,NA,NA,35,0.49,NA,NA
"USSN",22,"USSN22NCK","NCK",20,"LINE20",4,NA,NA,7.5,1.585,NA,NA
"USSN",22,"USSN22NCK","NCK",21,"LINE21",5,NA,NA,5,2.025,NA,NA
"USSN",22,"USSN22NCK","NCK",22,"LINE22",1,NA,NA,2.5,0.315,NA,NA
"USSN",22,"USSN22NCK","NCK",23,"LINE23",2,NA,NA,2.5,0.785,NA,NA
"USSN",22,"USSN22NCK","NCK",24,"LINE24",3.5,NA,NA,50.2586207,3.5908772,NA,NA
"USSN",22,"USSN22NCK","NCK",25,"LINE25",3.5,NA,NA,10,0.67,NA,NA
"USSN",22,"USSN22NCK","NCK",26,"LINE26",2,NA,NA,0,0.245,NA,NA
"USSN",22,"USSN22NCK","NCK",27,"LINE27",3,NA,NA,2.5,0.845,NA,NA
"USSN",22,"USSN22NCK","NCK",28,"LINE28",4,NA,NA,17.5,1.75,NA,NA
"USSN",22,"USSN22NCK","NCK",29,"LINE29",3,NA,NA,0,0.57,NA,NA
"USSN",22,"USSN22NCK","NCK",30,"LINE30",7.5,NA,NA,50,0.6,NA,NA
"USSN",22,"USSN22NCK","NCK",31,"LINE31",4.5,NA,NA,30,0.85,NA,NA
"USSN",22,"USSN22NCK","NCK",32,"LINE32",4,NA,NA,37.5,0.62,NA,NA
"USSN",22,"USSN22NCK","NCK",33,"LINE33",8,NA,NA,50,9.25,NA,NA
"USSN",22,"USSN22NCK","NCK",34,"LINE34",5,NA,NA,20,4.15,NA,NA
"USSN",22,"USSN22NCK","NCK",35,"LINE35",3.5,NA,NA,50.2586207,2.6908772,NA,NA
"USSN",22,"USSN22NCK","NCK",36,"LINE36",5,NA,NA,29.7413793,2.0091228,NA,NA
"USSN",22,"USSN22NCK","NCK",37,"LINE37",3.5,NA,NA,12.5,0.55,NA,NA
"USSN",22,"USSN22NCK","NCK",38,"LINE38",3.5,NA,NA,0,1.47,NA,NA
"USSN",22,"USSN22NCK","NCK",39,"LINE39",3,NA,NA,2.5,0.23,NA,NA
"USSN",22,"USSN22NCK","NCK",40,"LINE40",5,NA,NA,22.5,7.55,NA,NA
"USSN",22,"USSN22NCK","NCK",41,"LINE41",6.5,NA,NA,40,2.55,NA,NA
"USSN",22,"USSN22NCK","NCK",42,"LINE42",8,NA,NA,35,11.2,NA,NA
"USSN",22,"USSN22NCK","NCK",43,"LINE43",4.5,NA,NA,5,3.35,NA,NA
"USSN",22,"USSN22NCK","NCK",44,"LINE44",2,NA,NA,2.5,4.5,NA,NA
"USSN",22,"USSN22NCK","NCK",45,"LINE45",6,NA,NA,22.5,1.365,NA,NA
"USSN",22,"USSN22NCK","NCK",46,"LINE46",5,NA,NA,10,1.645,NA,NA
"USSN",22,"USSN22NCK","NCK",47,"LINE47",6,NA,NA,22.5,5.75,NA,NA
"USSN",22,"USSN22NCK","NCK",48,"LINE48",4.5,NA,NA,22.5,1.43,NA,NA
"USSN",22,"USSN22NCK","NCK",49,"LINE49",4,NA,NA,35.2586207,5.7908772,NA,NA
"USSN",22,"USSN22NCK","NCK",50,"LINE50",6,NA,NA,17.5,3.2,NA,NA
"USSN",22,"USSN22NCK","NCK",51,"LINE51",4.5,NA,NA,10,1.29,NA,NA
"USSN",22,"USSN22NCK","NCK",52,"LINE52",1.5,NA,NA,2.5,1.25,NA,NA
"USSN",22,"USSN22NCK","NCK",53,"LINE53",6,NA,NA,27.5,2,NA,NA
"USSN",22,"USSN22NCK","NCK",54,"LINE54",4,NA,NA,30,4.19,NA,NA
"USSN",22,"USSN22NCK","NCK",55,"LINE55",5.5,NA,NA,40,1.09,NA,NA
"USSN",22,"USSN22NCK","NCK",56,"LINE56",5,NA,NA,27.5,19.4,NA,NA
"USSN",22,"USSN22NCK","NCK",57,"LINE57",4.5,NA,NA,12.5,1.45,NA,NA
"USSN",22,"USSN22NCK","NCK",58,"LINE58",4,NA,NA,5,1.55,NA,NA
"USSN",22,"USSN22NCK","NCK",59,"LINE59",2,NA,NA,2.5,0.2,NA,NA
"USSN",22,"USSN22NCK","NCK",60,"LINE60",6.5,NA,NA,27.5,5.16,NA,NA
"USSN",22,"USSN22NCK","NCK",61,"LINE61",5.5,NA,NA,40.2586207,6.4908772,NA,NA
"USSN",22,"USSN22NCK","NCK",62,"LINE62",5,NA,NA,22.5,0.535,NA,NA
"USSN",22,"USSN22NCK","NCK",63,"LINE63",7,NA,NA,50.2586207,2.2908772,NA,NA
"USSN",22,"USSN22NCK","NCK",64,"LINE64",5.5,NA,NA,45,3.9,NA,NA
"USSN",22,"USSN22NCK","NCK",65,"LINE65",3,NA,NA,5,1.23,NA,NA
"USSN",22,"USSN22NCK","NCK",66,"LINE66",3.5,NA,NA,22.5,0.825,NA,NA
